indicator_id,country_id,year,value,magnitude,qualifier
10403,TGO,1998,10,,
10403,TGO,1999,10,,
10403,TGO,2000,10,,
10403,TGO,2001,10,,
10403,TGO,2002,10,,
10403,TGO,2003,10,,
10403,TGO,2004,10,,
10403,TGO,2005,10,,
10403,TGO,2006,10,,
10403,TGO,2007,10,,
10403,TGO,2008,10,,
10403,TGO,2009,10,,
10403,TGO,2010,10,,
10403,TGO,2011,9,,
10403,TGO,2012,9,,
10403,TGO,2013,10,,
10403,TGO,2014,10,,
10403,TGO,2015,10,,
10403,TGO,2016,10,,
10403,TGO,2017,10,,
10403,TGO,2018,10,,
10403,TGO,2019,10,,
10403,TGO,2020,11,,
10403,TGO,2021,12,,
10403,TGO,2022,11,,
10404,TGO,1998,6,,
10404,TGO,1999,6,,
10404,TGO,2000,6,,
10404,TGO,2001,6,,
10404,TGO,2002,6,,
10404,TGO,2003,6,,
10404,TGO,2004,6,,
10404,TGO,2005,6,,
10404,TGO,2006,6,,
10404,TGO,2007,6,,
10404,TGO,2008,6,,
10404,TGO,2009,6,,
10404,TGO,2010,6,,
10404,TGO,2011,7,,
10404,TGO,2012,7,,
10404,TGO,2013,7,,
10404,TGO,2014,8,,
10404,TGO,2015,8,,
10404,TGO,2016,8,,
10404,TGO,2017,8,,
10404,TGO,2018,8,,
10404,TGO,2019,8,,
10404,TGO,2020,8,,
10404,TGO,2021,8,,
10404,TGO,2022,8,,
10405,TGO,1970,1969,,
10405,TGO,1971,1970,,
10405,TGO,1972,1971,,
10405,TGO,1973,1972,,
10405,TGO,1974,1973,,
10405,TGO,1975,1974,,
10405,TGO,1976,1975,,
10405,TGO,1977,1976,,
10405,TGO,1978,1977,,
10405,TGO,1979,1978,,
10405,TGO,1980,1979,,
10405,TGO,1981,1980,,
10405,TGO,1982,1981,,
10405,TGO,1983,1982,,
10405,TGO,1984,1983,,
10405,TGO,1985,1984,,
10405,TGO,1986,1985,,
10405,TGO,1987,1986,,
10405,TGO,1988,1987,,
10405,TGO,1989,1988,,
10405,TGO,1990,1989,,
10405,TGO,1991,1990,,
10405,TGO,1992,1991,,
10405,TGO,1993,1992,,
10405,TGO,1994,1993,,
10405,TGO,1995,1994,,
10405,TGO,1996,1995,,
10405,TGO,1997,1996,,
10405,TGO,1998,1997,,
10405,TGO,1999,1998,,
10405,TGO,2000,1999,,
10405,TGO,2001,2000,,
10405,TGO,2002,2001,,
10405,TGO,2003,2002,,
10405,TGO,2004,2003,,
10405,TGO,2005,2004,,
10405,TGO,2006,2005,,
10405,TGO,2007,2006,,
10405,TGO,2008,2007,,
10405,TGO,2009,2008,,
10405,TGO,2010,2009,,
10405,TGO,2011,2010,,
10405,TGO,2012,2011,,
10405,TGO,2013,2012,,
10405,TGO,2014,2013,,
10405,TGO,2015,2014,,
10405,TGO,2016,2015,,
10405,TGO,2017,2016,,
10405,TGO,2018,2017,,
10405,TGO,2019,2018,,
10405,TGO,2020,2019,,
10405,TGO,2021,2020,,
10405,TGO,2022,2021,,
10406,TGO,1998,1998,,
10406,TGO,1999,1999,,
10406,TGO,2000,2000,,
10406,TGO,2001,2001,,
10406,TGO,2002,2002,,
10406,TGO,2003,2003,,
10406,TGO,2004,2004,,
10406,TGO,2005,2005,,
10406,TGO,2006,2006,,
10406,TGO,2007,2007,,
10406,TGO,2008,2008,,
10406,TGO,2009,2009,,
10406,TGO,2010,2010,,
10406,TGO,2011,2011,,
10406,TGO,2012,2012,,
10406,TGO,2013,2013,,
10406,TGO,2014,2014,,
10406,TGO,2015,2015,,
10406,TGO,2016,2016,,
10406,TGO,2017,2017,,
10406,TGO,2018,2018,,
10406,TGO,2019,2019,,
10406,TGO,2020,2020,,
10406,TGO,2021,2021,,
10406,TGO,2022,2022,,
20060,TGO,1971,9414,,
20060,TGO,1972,6129,,
20060,TGO,1973,7110,,
20060,TGO,1974,7273,,
20060,TGO,1975,6242,,
20060,TGO,1976,6723,,
20060,TGO,1977,5458,,
20060,TGO,1978,6124,,
20060,TGO,1979,6973,,
20060,TGO,1980,6484,,
20060,TGO,1981,7726,,
20060,TGO,1982,9000,,
20060,TGO,1983,9393,,
20060,TGO,1984,9248,,
20060,TGO,1985,9279,,
20060,TGO,1986,9740,,
20060,TGO,1987,9844,,
20060,TGO,1988,10483,,
20060,TGO,1989,9772,,
20060,TGO,1990,10200,,
20060,TGO,1991,10949,,
20060,TGO,1994,10526,,
20060,TGO,1995,10098,,
20060,TGO,1996,10354,,
20060,TGO,1997,10489,,
20060,TGO,1998,10532,,
20060,TGO,1999,11241,,
20060,TGO,2000,9432,,
20060,TGO,2001,10484,,
20060,TGO,2002,12094,,
20060,TGO,2003,12773,,
20060,TGO,2004,15085,,UIS_EST
20060,TGO,2006,19973,,UIS_EST
20060,TGO,2007,22559,,
20060,TGO,2008,26050,,
20060,TGO,2009,41057,,
20060,TGO,2010,42890,,
20060,TGO,2011,55120,,
20060,TGO,2012,66018,,
20060,TGO,2013,86680,,
20060,TGO,2014,96957,,
20060,TGO,2015,115105,,
20060,TGO,2017,143897,,
20060,TGO,2018,155739,,
20060,TGO,2019,172225,,
20060,TGO,2020,207503,,
20060,TGO,2021,206034,,
20060,TGO,2022,228223,,
20060,TGO,2023,240424,,
20060,TGO,2024,230771,,
20061,TGO,1971,3983,,
20061,TGO,1972,2891,,
20061,TGO,1973,3492,,
20061,TGO,1974,3395,,
20061,TGO,1975,2876,,
20061,TGO,1976,3270,,
20061,TGO,1977,2585,,
20061,TGO,1978,2873,,
20061,TGO,1979,3384,,
20061,TGO,1980,3108,,
20061,TGO,1981,3808,,
20061,TGO,1982,4381,,
20061,TGO,1983,4603,,
20061,TGO,1984,4580,,
20061,TGO,1985,4640,,
20061,TGO,1986,4733,,
20061,TGO,1987,4746,,
20061,TGO,1988,5112,,
20061,TGO,1989,4917,,
20061,TGO,1990,4877,,
20061,TGO,1991,5409,,
20061,TGO,1994,5235,,
20061,TGO,1995,4949,,
20061,TGO,1996,5074,,
20061,TGO,1997,5108,,
20061,TGO,1998,5153,,
20061,TGO,1999,5601,,
20061,TGO,2000,4829,,
20061,TGO,2001,5220,,
20061,TGO,2002,6115,,
20061,TGO,2003,6330,,
20061,TGO,2004,7542,,UIS_EST
20061,TGO,2006,9986,,UIS_EST
20061,TGO,2007,11334,,
20061,TGO,2008,13208,,
20061,TGO,2009,20920,,
20061,TGO,2010,21684,,
20061,TGO,2011,27832,,
20061,TGO,2012,33508,,
20061,TGO,2013,44092,,
20061,TGO,2014,49115,,
20061,TGO,2015,58235,,
20061,TGO,2017,73162,,
20061,TGO,2018,78782,,
20061,TGO,2019,87158,,
20061,TGO,2020,105275,,
20061,TGO,2021,104834,,
20061,TGO,2022,116380,,
20061,TGO,2023,121227,,
20061,TGO,2024,116788,,
20062,TGO,1971,228505,,
20062,TGO,1972,257875,,
20062,TGO,1973,290352,,
20062,TGO,1974,311678,,
20062,TGO,1975,329443,,
20062,TGO,1976,362895,,
20062,TGO,1977,395381,,
20062,TGO,1978,421436,,
20062,TGO,1979,458104,,
20062,TGO,1980,484272,,
20062,TGO,1981,506788,,
20062,TGO,1982,498639,,
20062,TGO,1983,492329,,
20062,TGO,1984,457376,,
20062,TGO,1985,454209,,
20062,TGO,1986,462858,,
20062,TGO,1987,511009,,
20062,TGO,1988,527853,,
20062,TGO,1989,569388,,
20062,TGO,1990,597503,,
20062,TGO,1991,646962,,
20062,TGO,1992,652548,,
20062,TGO,1994,663126,,
20062,TGO,1995,762137,,
20062,TGO,1996,824626,,
20062,TGO,1997,859574,,
20062,TGO,1998,888012,,
20062,TGO,1999,953886,,
20062,TGO,2000,914919,,
20062,TGO,2001,945103,,
20062,TGO,2002,977534,,
20062,TGO,2003,975063,,
20062,TGO,2004,984846,,
20062,TGO,2005,996707,,
20062,TGO,2006,1051872,,
20062,TGO,2007,1021617,,
20062,TGO,2008,1055372,,
20062,TGO,2009,1224916,,
20062,TGO,2010,1286653,,
20062,TGO,2011,1299802,,
20062,TGO,2012,1368074,,
20062,TGO,2013,1412356,,
20062,TGO,2014,1413208,,
20062,TGO,2015,1498312,,
20062,TGO,2016,1498314.473,,
20062,TGO,2017,1524191,,
20062,TGO,2018,1548876,,
20062,TGO,2019,1584376,,
20062,TGO,2020,1634441,,
20062,TGO,2021,1629064,,
20062,TGO,2022,1672475,,
20062,TGO,2023,1664472,,
20062,TGO,2024,1657602,,
20063,TGO,1971,70850,,
20063,TGO,1972,81675,,
20063,TGO,1973,93565,,
20063,TGO,1974,102710,,
20063,TGO,1975,110878,,
20063,TGO,1976,126041,,
20063,TGO,1977,141373,,
20063,TGO,1978,155586,,
20063,TGO,1979,173782,,
20063,TGO,1980,186668,,
20063,TGO,1981,198418,,
20063,TGO,1982,196384,,
20063,TGO,1983,194608,,
20063,TGO,1984,178837,,
20063,TGO,1985,175276,,
20063,TGO,1986,177373,,
20063,TGO,1987,195523,,
20063,TGO,1988,203745,,
20063,TGO,1989,220652,,
20063,TGO,1990,234731,,
20063,TGO,1991,255642,,
20063,TGO,1992,260853,,
20063,TGO,1994,265252,,
20063,TGO,1995,308642,,
20063,TGO,1996,337198,,
20063,TGO,1997,356702,,
20063,TGO,1998,374602,,
20063,TGO,1999,410894,,
20063,TGO,2000,400918,,
20063,TGO,2001,418519,,
20063,TGO,2002,438852,,
20063,TGO,2003,441143,,
20063,TGO,2004,449305,,
20063,TGO,2005,457915,,
20063,TGO,2006,486511,,
20063,TGO,2007,473995,,
20063,TGO,2008,493190,,
20063,TGO,2009,563444,,
20063,TGO,2010,609403,,
20063,TGO,2011,618303,,
20063,TGO,2012,655612,,
20063,TGO,2013,681241,,
20063,TGO,2014,684021,,
20063,TGO,2015,728713,,
20063,TGO,2016,728714.9230000001,,
20063,TGO,2017,742158,,
20063,TGO,2018,758299,,
20063,TGO,2019,776334,,
20063,TGO,2020,802806,,
20063,TGO,2021,797554,,
20063,TGO,2022,819971,,
20063,TGO,2023,815497,,
20063,TGO,2024,812339,,
20064,TGO,1995,124970,,
20064,TGO,1999,182084,,
20064,TGO,2000,207754,,
20064,TGO,2001,230271,,UIS_EST
20064,TGO,2002,267075,,UIS_EST
20064,TGO,2003,289892,,
20064,TGO,2004,308337,,
20064,TGO,2005,315822,,
20064,TGO,2006,333113,,
20064,TGO,2007,300284,,UIS_EST
20064,TGO,2011,399661,,
20064,TGO,2017,549330,,
20064,TGO,2021,630367,,
20064,TGO,2023,666374,,
20065,TGO,1995,35275,,
20065,TGO,1999,56073,,
20065,TGO,2000,67891,,
20065,TGO,2001,76766,,UIS_EST
20065,TGO,2002,91491,,UIS_EST
20065,TGO,2003,100205,,
20065,TGO,2004,109641,,
20065,TGO,2005,114694,,
20065,TGO,2006,123441,,
20065,TGO,2007,109352,,UIS_EST
20065,TGO,2017,240413,,
20065,TGO,2021,286679,,
20065,TGO,2023,307030,,
20070,TGO,1995,28378,,
20070,TGO,1999,49864,,
20070,TGO,2000,50923,,UIS_EST
20070,TGO,2003,65073,,UIS_EST
20070,TGO,2004,67048,,
20070,TGO,2005,88648,,
20070,TGO,2006,96951,,
20070,TGO,2007,108680,,UIS_EST
20070,TGO,2011,146200,,
20070,TGO,2017,178619,,
20070,TGO,2020,217466,,
20070,TGO,2021,221994,,
20070,TGO,2023,248840,,
20071,TGO,1995,4813,,
20071,TGO,1999,10310,,
20071,TGO,2000,12032,,UIS_EST
20071,TGO,2003,16943,,UIS_EST
20071,TGO,2004,18051,,
20071,TGO,2005,25614,,
20071,TGO,2006,28424,,
20071,TGO,2007,32123,,UIS_EST
20071,TGO,2017,64996,,
20071,TGO,2020,89247,,
20071,TGO,2021,94004,,
20071,TGO,2023,114543,,
20076,TGO,1999,331,,
20076,TGO,2000,0,NIL,
20076,TGO,2001,0,NIL,
20076,TGO,2002,0,NIL,
20076,TGO,2003,0,NIL,
20076,TGO,2004,0,NIL,
20076,TGO,2005,0,NIL,
20076,TGO,2006,0,NIL,
20076,TGO,2020,100,,
20076,TGO,2021,121,,
20077,TGO,1999,51,,
20077,TGO,2000,0,NIL,
20077,TGO,2001,0,NIL,
20077,TGO,2002,0,NIL,
20077,TGO,2003,0,NIL,
20077,TGO,2004,0,NIL,
20077,TGO,2005,0,NIL,
20077,TGO,2006,0,NIL,
20077,TGO,2020,13,,
20077,TGO,2021,12,,
20082,TGO,1971,22003,,
20082,TGO,1972,27255,,
20082,TGO,1973,31288,,
20082,TGO,1974,37546,,
20082,TGO,1975,48415,,
20082,TGO,1976,64404,,
20082,TGO,1977,81169,,
20082,TGO,1978,96065,,
20082,TGO,1979,113730,,
20082,TGO,1980,127894,,
20082,TGO,1982,130366,,
20082,TGO,1983,119106,,
20082,TGO,1984,101989,,
20082,TGO,1985,91207,,
20082,TGO,1986,97120,,
20082,TGO,1987,98490,,
20082,TGO,1988,115390,,
20082,TGO,1989,110318,,
20082,TGO,1990,127704,,
20082,TGO,1991,125545,,
20082,TGO,1992,127831,,
20082,TGO,1994,134559,,
20082,TGO,1995,153348,,
20082,TGO,1996,169481,,
20082,TGO,1997,178254,,
20082,TGO,1999,231948,,
20082,TGO,2000,258677,,
20082,TGO,2001,288347,,
20082,TGO,2002,329307,,
20082,TGO,2003,354965,,
20082,TGO,2004,375385,,
20082,TGO,2005,404470,,
20082,TGO,2006,430064,,
20082,TGO,2007,408964,,
20082,TGO,2011,545861,,
20082,TGO,2017,727949,,
20082,TGO,2021,852361,,
20082,TGO,2023,915214,,
20083,TGO,1971,4926,,
20083,TGO,1972,6743,,
20083,TGO,1973,7400,,
20083,TGO,1974,8923,,
20083,TGO,1975,11242,,
20083,TGO,1976,15330,,
20083,TGO,1977,18563,,
20083,TGO,1978,22175,,
20083,TGO,1979,27111,,
20083,TGO,1980,30924,,
20083,TGO,1982,33057,,
20083,TGO,1983,29804,,
20083,TGO,1984,25084,,
20083,TGO,1985,21918,,
20083,TGO,1986,23025,,
20083,TGO,1987,23216,,
20083,TGO,1988,28406,,
20083,TGO,1989,26335,,
20083,TGO,1990,32577,,
20083,TGO,1991,31766,,
20083,TGO,1992,31567,,
20083,TGO,1994,34397,,
20083,TGO,1995,40088,,
20083,TGO,1996,44256,,
20083,TGO,1997,47595,,
20083,TGO,1999,66383,,
20083,TGO,2000,79923,,
20083,TGO,2001,90641,,
20083,TGO,2002,106402,,
20083,TGO,2003,117148,,
20083,TGO,2004,127692,,
20083,TGO,2005,140308,,
20083,TGO,2006,151865,,
20083,TGO,2007,141475,,UIS_EST
20083,TGO,2017,305409,,
20083,TGO,2021,380683,,
20083,TGO,2023,421573,,
20160,TGO,1971,152,,
20160,TGO,1972,122,,
20160,TGO,1973,128,,
20160,TGO,1974,138,,
20160,TGO,1975,134,,
20160,TGO,1976,133,,
20160,TGO,1977,128,,
20160,TGO,1978,144,,
20160,TGO,1979,171,,
20160,TGO,1980,167,,
20160,TGO,1981,230,,
20160,TGO,1982,265,,
20160,TGO,1983,329,,
20160,TGO,1984,343,,
20160,TGO,1985,346,,
20160,TGO,1986,364,,
20160,TGO,1987,306,,
20160,TGO,1988,353,,
20160,TGO,1989,335,,
20160,TGO,1990,376,,
20160,TGO,1991,383,,
20160,TGO,1994,395,,
20160,TGO,1995,395,,
20160,TGO,1996,446,,
20160,TGO,1997,469,,
20160,TGO,1998,509,,
20160,TGO,1999,566,,
20160,TGO,2000,558,,
20160,TGO,2001,646,,
20160,TGO,2002,724,,
20160,TGO,2003,692,,
20160,TGO,2004,746,,UIS_EST
20160,TGO,2006,842,,UIS_EST
20160,TGO,2007,886,,
20160,TGO,2008,892,,
20160,TGO,2009,1629,,
20160,TGO,2010,1646,,
20160,TGO,2011,1805,,
20160,TGO,2012,2020,,
20160,TGO,2013,2964,,
20160,TGO,2014,3231,,
20160,TGO,2015,3752,,
20160,TGO,2016,4056,,
20160,TGO,2017,4929,,
20160,TGO,2018,5477,,
20160,TGO,2019,6316,,
20160,TGO,2020,7598,,
20160,TGO,2021,7975,,
20160,TGO,2022,7802,,
20160,TGO,2023,6906,,
20160,TGO,2024,6450,,
20161,TGO,1971,97,,
20161,TGO,1972,96,,
20161,TGO,1973,103,,
20161,TGO,1974,109,,
20161,TGO,1975,108,,
20161,TGO,1976,119,,
20161,TGO,1977,120,,
20161,TGO,1978,141,,
20161,TGO,1979,166,,
20161,TGO,1980,166,,
20161,TGO,1981,230,,
20161,TGO,1982,264,,
20161,TGO,1983,326,,
20161,TGO,1984,337,,
20161,TGO,1985,346,,
20161,TGO,1986,364,,
20161,TGO,1987,306,,
20161,TGO,1988,353,,
20161,TGO,1989,335,,
20161,TGO,1990,375,,
20161,TGO,1991,383,,
20161,TGO,1994,395,,
20161,TGO,1995,393,,
20161,TGO,1996,441,,
20161,TGO,1997,457,,
20161,TGO,1998,509,,
20161,TGO,1999,551,,
20161,TGO,2000,543,,
20161,TGO,2001,601,,
20161,TGO,2002,658,,
20161,TGO,2003,631,,
20161,TGO,2004,682,,UIS_EST
20161,TGO,2006,771,,UIS_EST
20161,TGO,2007,812,,
20161,TGO,2008,783,,
20161,TGO,2009,1556,,
20161,TGO,2010,1298,,
20161,TGO,2011,1698,,
20161,TGO,2012,1891,,
20161,TGO,2013,2723,,
20161,TGO,2014,3051,,
20161,TGO,2015,3567,,
20161,TGO,2016,3805,,
20161,TGO,2017,4619,,
20161,TGO,2018,5093,,
20161,TGO,2019,5770,,
20161,TGO,2020,6993,,
20161,TGO,2021,7339,,
20161,TGO,2022,7164,,
20161,TGO,2023,6315,,
20161,TGO,2024,5938,,
20162,TGO,1971,3909,,
20162,TGO,1972,4271,,
20162,TGO,1973,4881,,
20162,TGO,1974,5238,,
20162,TGO,1975,5627,,
20162,TGO,1976,6080,,
20162,TGO,1977,6528,,
20162,TGO,1978,7251,,
20162,TGO,1979,8264,,
20162,TGO,1980,8920,,
20162,TGO,1981,9201,,
20162,TGO,1982,9619,,
20162,TGO,1983,10214,,
20162,TGO,1984,10145,,
20162,TGO,1985,10225,,
20162,TGO,1986,10049,,
20162,TGO,1987,10168,,
20162,TGO,1988,10217,,
20162,TGO,1989,10426,,
20162,TGO,1990,10739,,
20162,TGO,1991,11105,,
20162,TGO,1992,10230,,
20162,TGO,1994,12487,,
20162,TGO,1995,13892,,
20162,TGO,1996,16217,,
20162,TGO,1997,18535,,
20162,TGO,1998,19512,,
20162,TGO,1999,23107,,
20162,TGO,2000,24424,,
20162,TGO,2001,27523,,
20162,TGO,2002,27770,,
20162,TGO,2003,27504,,
20162,TGO,2004,25198,,
20162,TGO,2005,29668,,
20162,TGO,2006,28003,,
20162,TGO,2007,26103,,
20162,TGO,2008,25538,,
20162,TGO,2009,28153,,
20162,TGO,2010,31712,,
20162,TGO,2011,31743,,
20162,TGO,2012,32825,,
20162,TGO,2013,34375,,
20162,TGO,2014,34354,,
20162,TGO,2015,33891,,
20162,TGO,2016,36194,,
20162,TGO,2017,37985,,
20162,TGO,2018,38582,,
20162,TGO,2019,40626,,
20162,TGO,2020,41685,,
20162,TGO,2021,42250,,
20162,TGO,2022,41132,,
20162,TGO,2023,38768,,
20162,TGO,2024,36787,,
20163,TGO,1971,758,,
20163,TGO,1972,852,,
20163,TGO,1973,973,,
20163,TGO,1974,1055,,
20163,TGO,1975,1127,,
20163,TGO,1976,1224,,
20163,TGO,1977,1281,,
20163,TGO,1978,1512,,
20163,TGO,1979,1808,,
20163,TGO,1980,1973,,
20163,TGO,1981,1972,,
20163,TGO,1982,2044,,
20163,TGO,1983,2132,,
20163,TGO,1984,2143,,
20163,TGO,1985,2074,,
20163,TGO,1986,2008,,
20163,TGO,1987,2057,,
20163,TGO,1988,2127,,
20163,TGO,1989,2102,,
20163,TGO,1990,2092,,
20163,TGO,1991,2085,,
20163,TGO,1992,1491,,
20163,TGO,1994,2007,,
20163,TGO,1995,2225,,
20163,TGO,1996,2349,,
20163,TGO,1997,2622,,
20163,TGO,1998,2365,,
20163,TGO,1999,3110,,
20163,TGO,2000,3227,,
20163,TGO,2001,3434,,
20163,TGO,2002,3408,,
20163,TGO,2003,3327,,
20163,TGO,2004,2988,,
20163,TGO,2005,3432,,
20163,TGO,2006,3408,,
20163,TGO,2007,3155,,
20163,TGO,2008,3118,,
20163,TGO,2009,3612,,
20163,TGO,2010,4373,,
20163,TGO,2011,4310,,
20163,TGO,2012,4556,,
20163,TGO,2013,5041,,
20163,TGO,2014,5507,,
20163,TGO,2015,5366,,
20163,TGO,2016,5854,,
20163,TGO,2017,6228,,
20163,TGO,2018,6389,,
20163,TGO,2019,6921,,
20163,TGO,2020,7274,,
20163,TGO,2021,7714,,
20163,TGO,2022,7854,,
20163,TGO,2023,8175,,
20163,TGO,2024,8245,,
20164,TGO,1995,3612,,
20164,TGO,1999,4105,,
20164,TGO,2011,11778,,
20164,TGO,2021,21794,,
20165,TGO,1995,401,,
20165,TGO,1999,468,,
20165,TGO,2021,1571,,
20170,TGO,1995,1235,,
20170,TGO,1999,2490,,
20170,TGO,2011,9020,,
20170,TGO,2021,11117,,
20171,TGO,1995,152,,
20171,TGO,1999,398,,
20171,TGO,2021,765,,
20176,TGO,2021,15,,
20177,TGO,2021,0,NIL,
20182,TGO,1971,880,,
20182,TGO,1972,997,,UIS_EST
20182,TGO,1973,1081,,UIS_EST
20182,TGO,1974,1162,,UIS_EST
20182,TGO,1975,1335,,UIS_EST
20182,TGO,1976,1634,,
20182,TGO,1977,2161,,
20182,TGO,1978,2377,,
20182,TGO,1979,2686,,
20182,TGO,1980,3217,,UIS_EST
20182,TGO,1982,4319,,UIS_EST
20182,TGO,1983,4438,,UIS_EST
20182,TGO,1984,4481,,UIS_EST
20182,TGO,1986,4351,,
20182,TGO,1987,4424,,
20182,TGO,1988,4374,,
20182,TGO,1989,4423,,
20182,TGO,1990,4553,,
20182,TGO,1991,4492,,
20182,TGO,1994,3513,,
20182,TGO,1995,4847,,
20182,TGO,1996,5389,,
20182,TGO,1999,6595,,
20182,TGO,2000,8203,,UIS_EST
20182,TGO,2003,10513,,UIS_EST
20182,TGO,2004,11029,,
20182,TGO,2005,13259,,
20182,TGO,2006,11067,,
20182,TGO,2007,11518,,UIS_EST
20182,TGO,2011,20798,,
20182,TGO,2020,30494,,
20182,TGO,2021,32911,,
20182,TGO,2023,51488,,
20183,TGO,1971,218,,
20183,TGO,1972,201,,UIS_EST
20183,TGO,1973,222,,UIS_EST
20183,TGO,1974,213,,UIS_EST
20183,TGO,1975,238,,UIS_EST
20183,TGO,1976,268,,UIS_EST
20183,TGO,1977,285,,
20183,TGO,1978,291,,
20183,TGO,1979,342,,
20183,TGO,1980,438,,UIS_EST
20183,TGO,1982,547,,UIS_EST
20183,TGO,1983,595,,UIS_EST
20183,TGO,1984,565,,UIS_EST
20183,TGO,1986,559,,
20183,TGO,1987,537,,
20183,TGO,1988,522,,
20183,TGO,1989,524,,
20183,TGO,1990,543,,
20183,TGO,1991,529,,
20183,TGO,1995,553,,
20183,TGO,1999,866,,
20183,TGO,2000,893,,UIS_EST
20183,TGO,2003,725,,UIS_EST
20183,TGO,2004,764,,
20183,TGO,2005,870,,
20183,TGO,2006,686,,
20183,TGO,2007,778,,UIS_EST
20183,TGO,2020,2042,,
20183,TGO,2021,2336,,
20183,TGO,2023,23389,,
21500,TGO,1971,28668,,
21500,TGO,1972,31478,,
21500,TGO,1976,39126,,
21500,TGO,1978,40908,,
21500,TGO,1979,44391,,
21500,TGO,1980,47669,,
21500,TGO,1981,49745,,
21500,TGO,1982,50030,,
21500,TGO,1983,48510,,
21500,TGO,1984,46889,,
21500,TGO,1985,45828,,
21500,TGO,1986,48937,,
21500,TGO,1987,55510,,
21500,TGO,1988,59333,,
21500,TGO,1989,65153,,
21500,TGO,1990,66740,,
21500,TGO,1991,68869,,
21500,TGO,1992,69769,,
21500,TGO,1994,92143,,
21500,TGO,1995,81994,,
21500,TGO,1996,63520,,
21500,TGO,1999,82111,,
21500,TGO,2000,69460,,
21500,TGO,2001,63143,,
21500,TGO,2003,63070,,
21500,TGO,2004,60883,,
21500,TGO,2005,58450,,
21500,TGO,2006,60510,,
21500,TGO,2008,58144,,
21500,TGO,2009,76305,,
21500,TGO,2010,82667,,
21500,TGO,2011,80554,,
21500,TGO,2012,75941,,
21500,TGO,2013,68048,,
21500,TGO,2014,12380,,
21500,TGO,2015,6297,,
21500,TGO,2016,5942,,
21500,TGO,2017,2410,,
21500,TGO,2018,10408,,
21500,TGO,2019,4285,,
21500,TGO,2020,2199,,
21500,TGO,2021,1976,,
21500,TGO,2022,1331,,
21500,TGO,2023,233,,
21500,TGO,2024,335,,
21501,TGO,1971,9618,,
21501,TGO,1972,10738,,
21501,TGO,1976,14866,,
21501,TGO,1978,16023,,
21501,TGO,1979,18143,,
21501,TGO,1980,19325,,
21501,TGO,1981,20576,,
21501,TGO,1982,20681,,
21501,TGO,1983,20323,,
21501,TGO,1984,19479,,
21501,TGO,1985,19169,,
21501,TGO,1986,20051,,
21501,TGO,1987,22858,,
21501,TGO,1988,23574,,
21501,TGO,1989,27203,,
21501,TGO,1990,28177,,
21501,TGO,1991,28854,,
21501,TGO,1992,30098,,
21501,TGO,1994,39460,,
21501,TGO,1995,35857,,
21501,TGO,1996,28045,,
21501,TGO,1999,36897,,
21501,TGO,2000,31561,,
21501,TGO,2001,28722,,
21501,TGO,2003,29077,,
21501,TGO,2004,28166,,
21501,TGO,2005,27358,,
21501,TGO,2006,28421,,
21501,TGO,2008,27788,,
21501,TGO,2009,34417,,
21501,TGO,2010,39325,,
21501,TGO,2011,38227,,
21501,TGO,2012,35720,,
21501,TGO,2013,32047,,
21501,TGO,2014,5927,,
21501,TGO,2015,2958,,
21501,TGO,2016,2811,,
21501,TGO,2017,1117,,
21501,TGO,2018,4994,,
21501,TGO,2019,2055,,
21501,TGO,2020,1080,,
21501,TGO,2021,900,,
21501,TGO,2022,599,,
21501,TGO,2023,98,,
21501,TGO,2024,141,,
21502,TGO,1971,11056,,
21502,TGO,1972,12084,,
21502,TGO,1976,17014,,
21502,TGO,1978,20577,,
21502,TGO,1979,24906,,
21502,TGO,1980,26293,,
21502,TGO,1981,30975,,
21502,TGO,1982,32327,,
21502,TGO,1983,29020,,
21502,TGO,1984,29395,,
21502,TGO,1985,29869,,
21502,TGO,1986,29471,,
21502,TGO,1987,30590,,
21502,TGO,1988,30631,,
21502,TGO,1989,37989,,
21502,TGO,1990,38579,,
21502,TGO,1991,43296,,
21502,TGO,1992,46398,,
21502,TGO,1994,58002,,
21502,TGO,1995,42716,,
21502,TGO,1996,35882,,
21502,TGO,1999,57360,,
21502,TGO,2000,49241,,
21502,TGO,2001,43785,,
21502,TGO,2003,41707,,
21502,TGO,2004,42903,,
21502,TGO,2005,41845,,
21502,TGO,2006,44714,,
21502,TGO,2008,43862,,
21502,TGO,2009,48569,,
21502,TGO,2010,52521,,
21502,TGO,2011,54434,,
21502,TGO,2012,53262,,
21502,TGO,2013,48597,,
21502,TGO,2014,36381,,
21502,TGO,2015,35258,,
21502,TGO,2016,34217,,
21502,TGO,2017,35200,,
21502,TGO,2018,32316,,
21502,TGO,2019,36893,,
21502,TGO,2020,31981,,
21502,TGO,2021,21713,,
21502,TGO,2022,23000,,
21502,TGO,2023,25669,,
21502,TGO,2024,17156,,
21503,TGO,1971,3871,,
21503,TGO,1972,4154,,
21503,TGO,1976,6478,,
21503,TGO,1978,8114,,
21503,TGO,1979,10327,,
21503,TGO,1980,10950,,
21503,TGO,1981,13121,,
21503,TGO,1982,13734,,
21503,TGO,1983,12366,,
21503,TGO,1984,12453,,
21503,TGO,1985,12661,,
21503,TGO,1986,12242,,
21503,TGO,1987,12795,,
21503,TGO,1988,12950,,
21503,TGO,1989,15785,,
21503,TGO,1990,16226,,
21503,TGO,1991,18446,,
21503,TGO,1992,20051,,
